ID\Lat	Lon		boatSpeed	boatDir	TWD	TWA	TWS	AWA	AWS	Time	Stress	Activity	Maneuver (nb=19)
9	46.24100/-4.59432	7.39	324.69	283.64	-41.04	28.11	-32.85	34.03	21h05m40s	80.88	Upwind Port	
8	46.23387/-4.58700	8.01	324.74	273.85	-50.89	30.26	-40.91	35.86	20h58m35s	0.00	Upwind Port	
7	46.03766/-4.38646	8.04	311.46	260.07	-51.39	28.63	-40.81	34.23	17h58m35s	50.68	Upwind Port	
6	45.47918/-4.12858	8.98	311.46	244.29	-67.17	27.58	-52.25	32.15	15h00m00s	0.00	Upwind Port	
5	45.30077/-3.43971	9.34	311.46	231.13	-80.33	20.35	-57.54	23.78	12h00m00s	0.00	Upwind Port	
4	45.11516/-3.14084	9.31	311.46	212.04	-99.43	14.99	-65.13	16.30	08h59m59s	0.00	Reaching Port	
3	44.53023/-2.44465	9.51	296.42	201.23	-95.19	16.74	-64.37	18.49	06h00m00s	8.86	Reaching Port	
2	44.40328/-2.08470	9.22	289.32	201.23	-88.09	16.74	-59.68	19.38	03h00m00s	1.05	Upwind Port	
1	44.40318/-2.08430	8.73	289.15	194.90	-94.25	12.99	-59.05	15.10	03h00m00s	0.00	Upwind Port	
0	44.31725/-1.33679	0.00	00s

ID\Lat	Lon		boatSpeed	boatDir	TWD	TWA	TWS	AWA	AWS	Time	Stress	Activity	Maneuver (nb=18)
17	47.54304/-6.40641	6.35	322.66	287.34	-35.31	12.47	-23.57	18.03	01j13h39m29s	1241.55	Upwind Port	
16	47.46031/-6.31238	6.47	322.66	288.78	-33.88	15.38	-24.02	21.06	01j12h01m05s	1240.81	Upwind Port	
15	47.30602/-6.13770	6.82	322.66	286.66	-36.00	18.36	-26.47	24.21	01j09h01m05s	1204.96	Upwind Port	
14	47.14339/-5.55448	6.92	322.66	286.87	-35.79	21.55	-27.31	27.47	01j06h01m05s	1077.29	Upwind Port	
13	46.57825/-5.36940	6.91	322.66	289.00	-33.66	25.01	-26.56	30.99	01j03h01m05s	852.01	Upwind Port	
12	46.41351/-5.18571	7.23	322.66	283.86	-38.80	28.09	-31.15	34.03	01j00h01m05s	514.57	Upwind Port	
11	46.24100/-4.59432	7.40	324.74	283.47	-41.27	28.18	-33.04	34.09	21h01m05s	90.39	Upwind Port	
10	46.23410/-4.58726	8.02	324.73	273.69	-51.04	30.33	-41.04	35.91	20h54m14s	60.97	Upwind Port	
9	46.03766/-4.38646	8.06	311.46	259.78	-51.68	28.58	-41.01	34.16	17h54m14s	60.92	Upwind Port	
8	45.47947/-4.12905	9.00	311.46	244.00	-67.46	27.58	-52.46	32.12	14h56m23s	41.84	Upwind Port	
7	45.30069/-3.43960	9.34	311.46	230.92	-80.54	20.23	-57.60	23.63	11h56m23s	33.28	Upwind Port	
6	45.11514/-3.14081	9.31	311.46	211.79	-99.67	14.94	-65.22	16.22	08h56m23s	20.57	Reaching Port	
5	44.53023/-2.44465	9.51	296.42	201.14	-95.28	16.72	-64.41	18.46	05h56m23s	19.22	Reaching Port	
4	44.40328/-2.08470	9.24	293.98	198.31	-95.68	15.31	-63.09	17.08	02h56m23s	17.02	Reaching Port	
3	44.34890/-1.51295	9.16	293.71	197.59	-96.12	14.78	-62.68	16.54	01h29m33s	16.34	Reaching Port	
2	44.33521/-1.46919	8.77	283.95	196.80	-87.15	14.20	-56.26	17.06	01h07m15s	5.64	Upwind Port	
1	44.32737/-1.42488	8.48	279.15	194.90	-84.25	12.99	-52.88	16.21	44m59s	0.00	Upwind Port	
0	44.31725/-1.33679	0.00	00s

ID\Lat	Lon		boatSpeed	boatDir	TWD	TWA	TWS	AWA	AWS	Time	Stress	Activity	Maneuver (nb=17)
16	47.54304/-6.40641	6.35	322.65	287.34	-35.31	12.47	-23.57	18.02	01j13h39m58s	1238.97	Upwind Port	
15	47.46027/-6.31230	6.47	322.66	288.79	-33.87	15.37	-24.01	21.05	01j12h01m30s	1238.24	Upwind Port	
14	47.30600/-6.13762	6.82	322.66	286.66	-36.00	18.35	-26.47	24.20	01j09h01m30s	1202.59	Upwind Port	
13	47.14339/-5.55444	6.92	322.66	286.87	-35.80	21.54	-27.31	27.46	01j06h01m30s	1075.10	Upwind Port	
12	46.57823/-5.36936	6.91	322.66	288.99	-33.67	25.00	-26.57	30.99	01j03h01m30s	850.04	Upwind Port	
11	46.41348/-5.18567	7.23	322.66	283.88	-38.78	28.09	-31.13	34.03	01j00h01m30s	512.86	Upwind Port	
10	46.24100/-4.59432	7.40	324.68	283.49	-41.20	28.17	-32.98	34.09	21h01m30s	88.93	Upwind Port	
9	46.23408/-4.58722	8.02	324.74	273.71	-51.03	30.32	-41.03	35.91	20h54m37s	59.37	Upwind Port	
8	46.03766/-4.38646	8.06	311.46	259.81	-51.65	28.58	-40.99	34.17	17h54m37s	59.30	Upwind Port	
7	45.47944/-4.12898	9.00	311.46	244.03	-67.44	27.58	-52.45	32.13	14h56m41s	40.22	Upwind Port	
6	45.30069/-3.43960	9.34	311.46	230.94	-80.53	20.24	-57.59	23.64	11h56m41s	31.64	Upwind Port	
5	45.11514/-3.14081	9.31	311.46	211.81	-99.65	14.94	-65.21	16.23	08h56m41s	18.94	Reaching Port	
4	44.53023/-2.44465	9.51	296.42	201.15	-95.27	16.72	-64.41	18.46	05h56m41s	17.59	Reaching Port	
3	44.40328/-2.08470	9.24	293.98	198.31	-95.67	15.31	-63.09	17.08	02h56m41s	15.40	Reaching Port	
2	44.34890/-1.51295	9.16	293.71	197.60	-96.11	14.78	-62.68	16.54	01h29m51s	14.71	Reaching Port	
1	44.33521/-1.46919	8.53	280.77	194.90	-85.88	12.99	-53.85	16.04	01h07m34s	0.00	Upwind Port	
0	44.31725/-1.33679	0.00	00s

ID\Lat	Lon		boatSpeed	boatDir	TWD	TWA	TWS	AWA	AWS	Time	Stress	Activity	Maneuver (nb=17)
16	47.54304/-6.40641	6.35	322.66	287.33	-35.32	12.47	-23.58	18.02	01j13h40m06s	1238.61	Upwind Port	
15	47.46025/-6.31230	6.47	322.66	288.79	-33.87	15.37	-24.01	21.05	01j12h01m38s	1237.89	Upwind Port	
14	47.30598/-6.13762	6.82	322.66	286.66	-36.00	18.35	-26.47	24.20	01j09h01m38s	1202.31	Upwind Port	
13	47.14338/-5.55444	6.92	322.66	286.86	-35.79	21.54	-27.31	27.46	01j06h01m38s	1074.88	Upwind Port	
12	46.57822/-5.36932	6.91	322.66	288.99	-33.67	25.00	-26.57	30.98	01j03h01m38s	849.86	Upwind Port	
11	46.41347/-5.18563	7.23	322.66	283.88	-38.78	28.09	-31.13	34.03	01j00h01m38s	512.76	Upwind Port	
10	46.24100/-4.59432	7.40	324.71	283.49	-41.21	28.17	-32.99	34.09	21h01m38s	88.91	Upwind Port	
9	46.23407/-4.58722	8.02	324.74	273.71	-51.03	30.32	-41.03	35.91	20h54m45s	59.37	Upwind Port	
8	46.03766/-4.38646	8.06	311.46	259.82	-51.64	28.58	-40.99	34.17	17h54m45s	59.30	Upwind Port	
7	45.47943/-4.12898	9.00	311.46	244.04	-67.43	27.58	-52.44	32.13	14h56m48s	40.22	Upwind Port	
6	45.30070/-3.43960	9.34	311.46	230.94	-80.52	20.24	-57.59	23.65	11h56m48s	31.63	Upwind Port	
5	45.11514/-3.14081	9.31	311.46	211.82	-99.65	14.95	-65.21	16.23	08h56m48s	18.93	Reaching Port	
4	44.53023/-2.44465	9.51	296.42	201.15	-95.27	16.72	-64.41	18.46	05h56m48s	17.59	Reaching Port	
3	44.40328/-2.08470	9.29	295.22	198.33	-96.89	15.32	-63.91	16.93	02h56m48s	16.76	Reaching Port	
2	44.34594/-1.51365	9.00	288.72	197.60	-91.12	14.78	-59.47	17.16	01h29m51s	9.36	Upwind Port	
1	44.33521/-1.46919	8.53	280.77	194.90	-85.88	12.99	-53.85	16.04	01h07m34s	0.00	Upwind Port	
0	44.31725/-1.33679	0.00	00s

ID\Lat	Lon		boatSpeed	boatDir	TWD	TWA	TWS	AWA	AWS	Time	Stress	Activity	Maneuver (nb=17)
16	47.54304/-6.40641	6.35	322.66	287.33	-35.32	12.47	-23.58	18.02	01j13h40m06s	1238.61	Upwind Port	
15	47.46025/-6.31230	6.47	322.66	288.79	-33.87	15.37	-24.01	21.05	01j12h01m38s	1237.89	Upwind Port	
14	47.30598/-6.13762	6.82	322.66	286.66	-36.00	18.35	-26.47	24.20	01j09h01m38s	1202.31	Upwind Port	
13	47.14338/-5.55444	6.92	322.66	286.86	-35.79	21.54	-27.31	27.46	01j06h01m38s	1074.88	Upwind Port	
12	46.57822/-5.36932	6.91	322.66	288.99	-33.67	25.00	-26.57	30.98	01j03h01m38s	849.86	Upwind Port	
11	46.41347/-5.18563	7.23	322.66	283.88	-38.78	28.09	-31.13	34.03	01j00h01m38s	512.76	Upwind Port	
10	46.24100/-4.59432	7.40	324.71	283.49	-41.21	28.17	-32.99	34.09	21h01m38s	88.91	Upwind Port	
9	46.23407/-4.58722	8.02	324.74	273.71	-51.03	30.32	-41.03	35.91	20h54m45s	59.37	Upwind Port	
8	46.03766/-4.38646	8.06	311.46	259.82	-51.64	28.58	-40.99	34.17	17h54m45s	59.30	Upwind Port	
7	45.47943/-4.12898	9.00	311.46	244.04	-67.43	27.58	-52.44	32.13	14h56m48s	40.22	Upwind Port	
6	45.30070/-3.43960	9.34	311.46	230.94	-80.52	20.24	-57.59	23.65	11h56m48s	31.63	Upwind Port	
5	45.11514/-3.14081	9.31	311.46	211.82	-99.65	14.95	-65.21	16.23	08h56m48s	18.93	Reaching Port	
4	44.53023/-2.44465	9.51	296.42	201.15	-95.27	16.72	-64.41	18.46	05h56m48s	17.59	Reaching Port	
3	44.40328/-2.08470	9.29	295.22	198.33	-96.89	15.32	-63.91	16.93	02h56m48s	16.76	Reaching Port	
2	44.34594/-1.51365	9.00	288.71	197.60	-91.11	14.78	-59.47	17.16	01h29m51s	9.36	Upwind Port	
1	44.33521/-1.46919	8.53	280.77	194.90	-85.88	12.99	-53.85	16.04	01h07m34s	0.00	Upwind Port	
0	44.31725/-1.33679	0.00	00s

ID\Lat	Lon		boatSpeed	boatDir	TWD	TWA	TWS	AWA	AWS	Time	Stress	Activity	Maneuver (nb=17)
16	47.54304/-6.40641	6.35	322.66	287.33	-35.32	12.47	-23.58	18.02	01j13h40m06s	1238.61	Upwind Port	
15	47.46025/-6.31230	6.47	322.66	288.79	-33.87	15.37	-24.01	21.05	01j12h01m38s	1237.89	Upwind Port	
14	47.30598/-6.13762	6.82	322.66	286.66	-36.00	18.35	-26.47	24.20	01j09h01m38s	1202.30	Upwind Port	
13	47.14338/-5.55444	6.92	322.66	286.86	-35.79	21.54	-27.31	27.46	01j06h01m38s	1074.88	Upwind Port	
12	46.57822/-5.36932	6.91	322.66	288.99	-33.67	25.00	-26.57	30.98	01j03h01m38s	849.86	Upwind Port	
11	46.41347/-5.18563	7.23	322.66	283.88	-38.78	28.09	-31.13	34.03	01j00h01m38s	512.76	Upwind Port	
10	46.24100/-4.59432	7.40	324.71	283.49	-41.21	28.17	-32.99	34.09	21h01m38s	88.91	Upwind Port	
9	46.23407/-4.58722	8.02	324.74	273.71	-51.03	30.32	-41.03	35.91	20h54m45s	59.37	Upwind Port	
8	46.03766/-4.38646	8.06	311.46	259.82	-51.64	28.58	-40.99	34.17	17h54m45s	59.30	Upwind Port	
7	45.47943/-4.12898	9.00	311.46	244.04	-67.43	27.58	-52.44	32.13	14h56m48s	40.22	Upwind Port	
6	45.30070/-3.43960	9.34	311.46	230.94	-80.52	20.24	-57.59	23.65	11h56m48s	31.63	Upwind Port	
5	45.11514/-3.14081	9.31	311.46	211.82	-99.65	14.95	-65.21	16.23	08h56m48s	18.93	Reaching Port	
4	44.53023/-2.44465	9.51	296.42	201.15	-95.27	16.72	-64.41	18.46	05h56m48s	17.59	Reaching Port	
3	44.40328/-2.08470	9.29	295.22	198.33	-96.89	15.32	-63.91	16.93	02h56m48s	16.76	Reaching Port	
2	44.34594/-1.51365	9.00	288.71	197.60	-91.11	14.78	-59.46	17.16	01h29m51s	9.35	Upwind Port	
1	44.33521/-1.46919	8.53	280.77	194.90	-85.88	12.99	-53.85	16.04	01h07m34s	0.00	Upwind Port	
0	44.31725/-1.33679	0.00	00s

