37.586 1258.210 
49.659 691.136 
37.521 1726.684 
37.585 1258.241 
37.583 1259.049 
37.623 1254.232 
37.623 1255.037 
37.632 1252.389 
37.652 1244.930 
37.658 1241.574 
37.669 1235.182 
37.693 1229.010 
37.744 1220.394 
37.658 1241.549 
37.666 1238.970 
37.668 1238.613 
37.668 1238.612 
37.668 1238.612 
