## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 15 
## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 9 
-1 0 -93.68 1873.59 0.93 300.15 -1 37.66 44.31725 -1.33679
-1 1 -102.49 1874.86 1.68 0.00 1495372880 0.00 44.32737 -1.42488
-1 2 -106.92 1875.85 2.05 0.00 1495369360 0.00 44.33521 -1.46919
-1 3 -111.30 1877.57 2.42 0.00 1495369360 0.00 44.34890 -1.51295
-1 4 -128.47 1884.40 3.87 269.77 0 27.21 44.40328 -2.08470
-1 5 -164.47 1900.39 6.87 242.24 9 26.21 44.53023 -2.44465
-1 6 -278.65 1990.19 18.83 135.61 163 17.37 46.03766 -4.38646
-1 7 -299.43 2016.22 21.95 113.46 159 15.68 46.24100 -4.59432
-1 8 -400.64 2132.83 38.59 0.00 0 0.00 47.54304 -6.40641


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 8 
-1 0 -93.68 1873.59 0.93 300.14 -1 37.67 44.31725 -1.33679
-1 1 -106.92 1875.85 2.06 0.00 1495369360 0.00 44.33521 -1.46919
-1 2 -111.30 1877.57 2.43 0.00 1495369360 0.00 44.34890 -1.51295
-1 3 -128.47 1884.40 3.87 269.77 0 27.21 44.40328 -2.08470
-1 4 -164.47 1900.39 6.87 242.24 9 26.21 44.53023 -2.44465
-1 5 -278.65 1990.19 18.84 135.61 163 17.37 46.03766 -4.38646
-1 6 -299.43 2016.22 21.95 113.46 159 15.68 46.24100 -4.59432
-1 7 -400.64 2132.83 38.60 0.00 0 0.00 47.54304 -6.40641


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 8 
-1 0 -93.68 1873.59 0.93 300.16 -1 37.67 44.31725 -1.33679
-1 1 -106.92 1875.85 2.06 0.00 1495369360 0.00 44.33521 -1.46919
-1 2 -111.36 1877.20 2.43 0.00 1495369360 0.00 44.34594 -1.51365
-1 3 -128.47 1884.40 3.88 269.77 0 27.21 44.40328 -2.08470
-1 4 -164.47 1900.39 6.88 242.24 9 26.21 44.53023 -2.44465
-1 5 -278.65 1990.19 18.84 135.61 163 17.37 46.03766 -4.38646
-1 6 -299.43 2016.22 21.96 113.46 159 15.68 46.24100 -4.59432
-1 7 -400.64 2132.83 38.60 0.00 0 0.00 47.54304 -6.40641


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 8 
-1 0 -93.68 1873.59 0.93 300.16 -1 37.67 44.31725 -1.33679
-1 1 -106.92 1875.85 2.06 0.00 1495369360 0.00 44.33521 -1.46919
-1 2 -111.36 1877.19 2.43 0.00 1495369360 0.00 44.34594 -1.51365
-1 3 -128.47 1884.40 3.88 269.77 0 27.21 44.40328 -2.08470
-1 4 -164.47 1900.39 6.88 242.24 9 26.21 44.53023 -2.44465
-1 5 -278.65 1990.19 18.84 135.61 163 17.37 46.03766 -4.38646
-1 6 -299.43 2016.22 21.96 113.46 159 15.68 46.24100 -4.59432
-1 7 -400.64 2132.83 38.60 0.00 0 0.00 47.54304 -6.40641


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 8 
-1 0 -93.68 1873.59 0.93 300.16 -1 37.67 44.31725 -1.33679
-1 1 -106.92 1875.85 2.06 0.00 1495369360 0.00 44.33521 -1.46919
-1 2 -111.36 1877.19 2.43 0.00 1495369360 0.00 44.34594 -1.51365
-1 3 -128.47 1884.40 3.88 269.77 0 27.21 44.40328 -2.08470
-1 4 -164.47 1900.39 6.88 242.24 9 26.21 44.53023 -2.44465
-1 5 -278.65 1990.19 18.84 135.61 163 17.37 46.03766 -4.38646
-1 6 -299.43 2016.22 21.96 113.46 159 15.68 46.24100 -4.59432
-1 7 -400.64 2132.83 38.60 0.00 0 0.00 47.54304 -6.40641


